,Date,COST,PDR,VAR,AVG,VAR70,VAR85,VAR99
488,12/8/2021,530.109985,-0.022218434,0.000228647,0.001225571,538.3615463178434,534.2176319146889,523.9071176527441
489,12/9/2021,524.330017,-0.010963214,0.000228482,0.001200645,526.5145917735896,522.4487668909011,512.336050500249
490,12/10/2021,558.820007,0.063706141,0.000235973,0.001328208,520.745127963545,516.727605595506,506.7771006016693
491,12/13/2021,557.219971,-0.002867347,0.000235528,0.001319663,555.0059763697794,550.6523716615026,539.8398559177623
492,12/14/2021,545.340027,-0.02155058,0.00023611,0.001273179,553.4016083701922,549.1009206548457,538.2989977815703
493,12/15/2021,565.47998,0.03626539,0.00023811,0.001344157,541.5904392562395,537.3517967759415,526.8265179202118
494,12/16/2021,552.630005,-0.022986184,0.000238824,0.001294905,561.6334932480248,557.2020577115819,546.185698897293
495,12/17/2021,547.609985,-0.009125382,0.00023856,0.001273854,548.8149203619886,544.4779170642975,533.7710677258984
496,12/20/2021,548.559998,0.001733332,0.00023808,0.00127478,543.8067368374766,539.5078580441354,528.894704293469
497,12/21/2021,545.429993,-0.005722198,0.000237699,0.001260702,544.7578313705947,540.4839186991215,529.8246666405968
498,12/22/2021,549.669983,0.007743606,0.000237306,0.00127372,541.6670549853718,537.4046387608643,526.8608681265014
499,12/23/2021,550.369995,0.001272703,0.00023683,0.001273718,545.8913842853603,541.5879017686336,530.8892154516634
500,12/27/2021,563.469971,0.023523272,0.000237345,0.001318217,546.5955219592855,542.2960895543475,531.6472061541231
501,12/28/2021,564.640015,0.002074345,0.000236872,0.001319726,559.6025168477308,555.1965123281823,544.2874970931141
502,12/29/2021,567.77002,0.005528056,0.000236436,0.001328109,560.7939989250576,556.3853565083278,545.4190656140261
503,12/30/2021,563.909973,-0.006821826,0.000236097,0.001311906,563.8716923187822,559.4412783447341,548.469810985456
504,12/31/2021,567.700012,0.006698515,0.000235686,0.001322594,560.0460941736706,555.6537380909085,544.7804555200339
505,1/3/2022,566.710022,-0.001745383,0.000235238,0.001316519,563.8153586280906,559.4022847293973,548.4189171993902
506,1/4/2022,564.22998,-0.004385814,0.000234838,0.00130525,562.8575378028198,558.4362197800301,547.466962429782
507,1/5/2022,549.919983,-0.025689152,0.000235809,0.001252006,560.3806053961113,556.0034900073409,545.1007484582614
508,1/6/2022,549.799988,-0.000218228,0.000235349,0.001249112,546.1256022403586,541.881195099338,531.2496519111514
509,1/7/2022,536.179993,-0.025084641,0.000236246,0.001197376,546.0010808324457,541.7357870389753,531.1498793418841
510,1/10/2022,518.799988,-0.032951483,0.000238065,0.001130417,532.4341685986811,528.256743148576,517.875966520643
511,1/11/2022,522.030029,0.006206684,0.00023765,0.001140351,515.1411092561289,511.05771778145277,500.9821599088927
512,1/12/2022,525.799988,0.007195776,0.000237257,0.001152178,518.3535934926491,514.3044695041317,504.1601446609972
513,1/13/2022,516.880005,-0.017110141,0.000237443,0.001116579,522.1106172743189,518.0082769450909,507.8303720499787
514,1/14/2022,502.98999,-0.02724048,0.000238543,0.00106141,513.2339563041708,509.2086661631237,499.1926840022133
515,1/18/2022,488.070007,-0.030111417,0.000239963,0.00100088,499.4115859108825,495.46680776899024,485.6904384201009
516,1/19/2022,490.160004,0.004273024,0.000239518,0.001007221,484.5465786776775,480.72171351143714,471.2548330596472
517,1/20/2022,482.820007,-0.015087949,0.000239555,0.000976089,486.6194622799648,482.78659970075216,473.2616687028536
518,1/21/2022,481.609985,-0.002509301,0.000239116,0.000969361,479.31451303632576,475.54102212633336,466.16251721147165
519,1/24/2022,488.899994,0.015023331,0.000239035,0.00099644,478.1300506684763,474.34779902065435,464.9800227012718
520,1/25/2022,477.320007,-0.023970817,0.000239772,0.000948426,485.3702219367849,481.5516888023826,472.06420111990894
521,1/26/2022,483.470001,0.012802127,0.000239581,0.000971178,473.8512820994116,470.1241053273502,460.792984592704
522,1/27/2022,482.519989,-0.00196692,0.000239138,0.000965549,479.9687483719162,476.1844483461515,466.75433053710486
523,1/28/2022,492.429993,0.020329956,0.000239397,0.001002575,479.0260184889074,475.2421973274738,465.9085451389961
524,1/31/2022,505.130005,0.025463527,0.00024008,0.001049256,488.87000799383935,485.0271645268158,475.43837664864645
525,2/1/2022,508.410004,0.006472385,0.000239678,0.001059586,501.4955741426045,497.52363019867045,487.6480866548397
526,2/2/2022,522.02002,0.026417723,0.000240443,0.001107795,504.784266504566,500.7893362838722,490.8968252806631
527,2/3/2022,521.77002,-0.000479024,0.000239991,0.001104784,518.3077375044026,514.2180193616617,503.98959830461814
528,2/4/2022,519.77002,-0.003840472,0.000239583,0.001095418,518.0526225111832,513.9511148310108,503.77981058489434
529,2/7/2022,515.890015,-0.007492851,0.000239269,0.001079183,516.0519903447342,511.9839953940093,501.90445208054393
530,2/8/2022,521.150024,0.010144361,0.000238973,0.001096287,512.2108620188303,508.1744902104392,498.1371452168324
531,2/9/2022,528.830017,0.014629097,0.000238867,0.001121773,517.444101503304,513.354053706574,503.2233098073453
532,2/10/2022,518.47998,-0.019765636,0.000239236,0.001082511,525.0981176193444,520.9573690307354,510.6720695089171
533,2/11/2022,509.670013,-0.017137933,0.000239409,0.001048326,514.7972279957913,510.73769118275936,500.6528833185139
534,2/14/2022,506.559998,-0.00612071,0.000239057,0.001034901,506.0115907859726,502.01944390028075,492.10272218814055
535,2/15/2022,513.919983,0.014424805,0.000238945,0.001059929,502.93139858352464,498.9599964029971,489.0680886749966
536,2/16/2022,512.400024,-0.002961961,0.000238529,0.001052425,510.27116331649637,506.25602634580486,496.21824272252655
537,2/17/2022,515.01001,0.005080721,0.000238115,0.001059927,508.74832516312927,504.73817934279276,494.7710253103483
538,2/18/2022,512.669983,-0.004554007,0.000237731,0.001049492,511.33773692636885,507.31333790412253,497.33609900093984
539,2/22/2022,502.179993,-0.020673723,0.000238164,0.001009189,509.02531252464684,505.017266183673,495.059832191541
540,2/23/2022,495.26001,-0.01387571,0.000238132,0.000981624,498.5636277977828,494.6302792295328,484.8907969120497
541,2/24/2022,505.579987,0.020623362,0.000238404,0.001017931,491.7042415717694,487.843273685874,478.2095758475084
542,2/25/2022,517.48999,0.023283923,0.000238877,0.001059012,501.94586145618837,497.99680417124796,488.2112173873431
543,2/28/2022,519.25,0.003395281,0.000238447,0.001063315,513.8053366541893,509.7497282885956,499.6744513645147
544,3/1/2022,522.929993,0.007062136,0.000238075,0.001074342,515.5494257335062,511.49431238012767,501.35610004510323
545,3/2/2022,528.0,0.009648685,0.000237773,0.001090075,519.2174817592929,515.1313354105357,504.9706614582601
546,3/3/2022,533.049988,0.009518922,0.000237467,0.001105512,524.2491545864088,520.1271628006126,509.8389455099719
547,3/4/2022,525.5,-0.014265016,0.000237464,0.001077412,529.2773336849849,525.1150195881953,514.7334374220135
548,3/7/2022,528.52002,0.005730495,0.00023707,0.001085903,521.78445425378,517.6945464459125,507.45750552402467
549,3/8/2022,523.359985,-0.00981115,0.000236854,0.001066054,524.7988198684051,520.694720697975,510.4300391269513
550,3/9/2022,527.650024,0.008163695,0.000236515,0.001078959,519.6520118816799,515.5547494120667,505.40362942483665
551,3/10/2022,532.719971,0.009562673,0.000236216,0.001094356,523.911162974962,519.8124895347089,509.54884874544763
552,3/11/2022,527.419983,-0.009998741,0.000236011,0.00107426,528.9727046146494,524.8349210888141,514.5302277757618
553,3/14/2022,525.950012,-0.002790989,0.000235611,0.00106727,523.6974530832523,519.5881442527096,509.4342620615705
554,3/15/2022,542.320007,0.030650072,0.000236762,0.001120669,522.2335056260061,518.1536622803027,507.973174440013
555,3/16/2022,543.390015,0.001971076,0.000236337,0.001122201,538.511700179645,534.296838728039,523.8207406251886
556,3/17/2022,552.789978,0.017150821,0.000236373,0.00115103,539.564173961289,535.3248118000274,524.8214670904907
557,3/18/2022,561.349976,0.015366411,0.000236311,0.001176551,548.933110617271,544.6197346223205,533.9261128297851
558,3/21/2022,555.530029,-0.010421889,0.000236128,0.001155765,557.4173843868848,553.0555899757566,542.1485929766707
559,3/22/2022,559.419983,0.006977837,0.000235766,0.00116618,551.624291940465,547.3086319040351,536.5957282073167
560,3/23/2022,554.02002,-0.009699679,0.000235556,0.001146777,555.5190081539467,551.1486339841942,540.356148465646
561,3/24/2022,558.109985,0.007355225,0.000235204,0.001157844,550.1430981757122,545.8330622195263,535.1515269083659
562,3/25/2022,555.710022,-0.004309434,0.000234839,0.001148116,554.2360846545387,549.8808344698222,539.0911340952342
563,3/28/2022,565.210022,0.016950767,0.000234865,0.001176184,551.826723839121,547.5043930243386,536.8358914534371
564,3/29/2022,569.97998,0.008403855,0.000234541,0.001188999,561.2864394315872,556.8871479943776,545.9930976534409
565,3/30/2022,576.469971,0.011322012,0.000234307,0.001206934,566.0326702018745,561.6257965958096,550.6247333742333
566,3/31/2022,575.849976,-0.001076081,0.000233902,0.0012029,572.4914610762826,568.0257186587501,556.8842765978549
567,4/1/2022,575.570007,-0.000486302,0.000233495,0.001199921,571.8610953972168,567.4117046315367,556.3334926133646
568,4/4/2022,575.130005,-0.000764755,0.00023309,0.001196462,571.5760162179903,567.1304267319717,556.1282328962664
569,4/5/2022,575.320007,0.000330309,0.000232682,0.00119494,571.1720411636082,566.7496109117002,555.6690269176545
570,4/6/2022,584.789978,0.016326351,0.000232675,0.001221486,571.3607848446821,566.9204755175789,555.8783187032798
571,4/7/2022,608.049988,0.039004325,0.000234763,0.001287656,580.7956477334387,576.2624982032205,565.0431117062823
572,4/8/2022,600.039978,-0.013260813,0.000234722,0.001262221,603.865594684583,599.1416908832481,587.3947347741904
573,4/11/2022,584.669983,-0.025948727,0.000235602,0.001214733,595.9101077618976,591.2518071090864,579.7022672176254
574,4/12/2022,581.359985,-0.005677396,0.000235274,0.001202726,580.6106244104767,576.0633961794844,564.734924576539
575,4/13/2022,591.090027,0.016598175,0.000235277,0.0012295,577.340843320241,572.827351506628,561.5735032684147
576,4/14/2022,590.390015,-0.001184975,0.000234878,0.001225308,587.0266627249679,582.4455385636473,571.0055355257115
577,4/18/2022,582.119995,-0.014106757,0.000234878,0.001198736,586.3194441227364,581.7292274795113,570.2935361293156
578,4/19/2022,594.299988,0.020707619,0.000235129,0.001232489,578.0895623067563,573.5785976167718,562.2967232516382
579,4/20/2022,603.530029,0.015411575,0.00023507,0.001256978,590.1863621024909,585.577361341174,574.075707908697
580,4/21/2022,591.73999,-0.019728465,0.000235422,0.001220796,599.3697070553757,594.6842211841401,583.0383343059069
581,4/22/2022,571.700012,-0.034452933,0.000237204,0.001159395,587.6352700166983,583.0319149733482,571.602963274449
582,4/25/2022,568.210022,-0.006123292,0.000236887,0.001146882,567.6932236969812,563.2177049355835,552.1678795641794
583,4/26/2022,553.76001,-0.025759709,0.00023772,0.00110073,564.224436869414,559.7895017524164,548.817719009857
584,4/27/2022,554.080017,0.000577713,0.000237314,0.001099835,549.8523750408126,545.5224990305056,534.7850272545614
585,4/28/2022,562.0,0.014192739,0.000237201,0.001122216,550.1780643872576,545.846050600519,535.1749814251785
586,4/29/2022,531.719971,-0.055384869,0.000242236,0.001025787,558.0113132590404,553.6202112348747,542.7177655938328
587,5/2/2022,528.950012,-0.005223048,0.000241889,0.001015142,527.8641581230135,523.6834331190635,513.260029259175
588,5/3/2022,528.080017,-0.001646113,0.00024149,0.001010616,525.1357445513536,520.9783907489339,510.6151366099186
589,5/4/2022,544.429993,0.030491543,0.000242553,0.001060668,524.2605626365131,520.1060214517136,509.790761540468
590,5/5/2022,517.320007,-0.051077711,0.000246742,0.000972298,540.503301685962,536.2098714440357,525.5653556673608
591,5/6/2022,503.359985,-0.027356062,0.00024768,0.000924365,513.5044347512852,509.4011003285089,499.1921806114526
592,5/9/2022,498.829987,-0.00904026,0.000247429,0.000907533,499.6133424827094,495.60166128998543,485.59999655178524
593,5/10/2022,501.459991,0.005258495,0.000247043,0.00091487,495.12811926373354,491.15698948479184,481.2858291046993
594,5/11/2022,489.079987,-0.024997777,0.000247756,0.000871246,497.74910263017205,493.73524722739904,483.83405141342786
595,5/12/2022,486.179993,-0.005947137,0.000247418,0.000859787,485.440124342394,481.52087548926744,471.80322823142956
596,5/13/2022,497.269989,0.022554205,0.000247791,0.000896187,482.52497227576947,478.6573492600669,469.06946747584664
597,5/16/2022,494.529999,-0.005525301,0.000247445,0.000885431,493.5876888517283,489.61915354238226,479.7701319641545
598,5/17/2022,490.470001,-0.008243697,0.00024717,0.000870165,490.84719824559187,486.89812405628334,477.096007088349
599,5/18/2022,429.399994,-0.132975246,0.000276615,0.000646717,486.80385674017185,482.9077864992178,473.17524706544776
600,5/19/2022,422.929993,-0.015182207,0.000276571,0.000620335,425.8777704036848,422.2537267208647,413.32479703624546
601,5/20/2022,416.429993,-0.015488301,0.000276542,0.000593532,419.4534190460844,415.908985679731,407.1128337057273
602,5/23/2022,429.480011,0.030856837,0.000277601,0.000643803,413.00605574456364,409.4946921701757,400.7800981343954
603,5/24/2022,437.709991,0.01898137,0.000277697,0.000674214,425.96287248985436,422.33739755917264,413.3487901801071
604,5/25/2022,440.109985,0.005468092,0.000277276,0.000682151,434.1175736973758,430.44852130517813,421.27419974634864
605,5/26/2022,464.98999,0.054991217,0.000281684,0.000771918,436.528885899061,432.83068072844486,423.64679245116713
606,5/27/2022,470.76001,0.012332553,0.00028144,0.000790995,461.2045856556448,457.2524740600238,447.4538104892357
607,5/31/2022,466.220001,-0.009690803,0.000281157,0.000773726,466.93739042326257,462.9435652754877,452.9822741451857
608,6/1/2022,456.98999,-0.019996141,0.000281403,0.000739565,462.42999172514357,458.48334576786175,448.6532923589822
609,6/2/2022,487.609985,0.064854388,0.00028768,0.000844844,453.2665461521475,449.3922276556156,439.78623922463686
610,6/3/2022,476.25,-0.023572949,0.000288184,0.000804815,483.6170934203133,479.4359744305131,469.0764013818254
611,6/6/2022,472.470001,-0.007968671,0.000287838,0.000790456,472.3597190686793,468.26026968345445,458.1127609379189
612,6/7/2022,471.779999,-0.001461482,0.000287376,0.000786776,468.59530156863264,464.536830361192,454.47061680385286
613,6/8/2022,467.98999,-0.008065866,0.000287035,0.000772335,467.9041235789318,463.86448555057325,453.8106531368692
614,6/9/2022,472.049988,0.00863798,0.000286668,0.000785145,464.13781003157413,460.13210442754416,450.24401903141666
615,6/10/2022,463.309998,-0.018688515,0.000286817,0.000753481,468.1703177219024,464.13035490808903,454.0857473459375
616,6/13/2022,452.25,-0.024161248,0.000287358,0.000713035,459.4654421125242,455.5078052291248,445.6422775379885
617,6/14/2022,454.799988,0.005622611,0.000286931,0.000720992,448.5040286504745,444.64381253149315,434.9243942039345
618,6/15/2022,458.790009,0.008734873,0.000286571,0.000733959,451.03989829351656,447.1272468700714,437.4770859608673
619,6/16/2022,451.76001,-0.015441521,0.00028653,0.000707828,455.0119220811425,451.0750634346815,441.4029605309012
620,6/17/2022,446.690002,-0.011286241,0.000286299,0.000688483,448.02598046221703,444.16120868845076,434.56407386673595
621,6/21/2022,463.109985,0.036099728,0.000287854,0.000745505,443.0029529725363,439.1695176065865,429.6644519444625
622,6/22/2022,459.959991,-0.006825065,0.000287483,0.000733334,459.2730886644323,455.2852704663858,445.42262664179214
623,6/23/2022,475.0,0.032175294,0.000288606,0.000783803,456.1815577259288,452.24459607803783,442.4678810967175
624,6/24/2022,484.369995,0.019534263,0.000288706,0.000813852,471.07440372326437,467.0038456363235,456.87108553493147
625,6/27/2022,481.75,-0.00542376,0.000288306,0.000803871,480.39743602981116,476.24156159771877,465.9443015177857
626,6/28/2022,468.609985,-0.027654473,0.000289137,0.000758411,477.788864023878,473.6507639555383,463.39248276241483
627,6/29/2022,469.839996,0.002621369,0.000288682,0.000761382,464.73400756487626,460.7066832341731,450.7228056038473
628,6/30/2022,479.279999,0.019892773,0.000288804,0.000791846,465.9800034422525,461.9560090100117,451.8856342118682
629,7/1/2022,485.76001,0.01342972,0.000288598,0.000811938,475.33909137412866,471.2174741616808,461.0631994754792
630,7/5/2022,488.26001,0.005133376,0.00028817,0.000818797,481.77520867123036,477.60673711201537,467.2419704191718
631,7/6/2022,492.649994,0.008950899,0.000287818,0.000831685,484.2459680483574,480.0563305826928,469.66272842512393
632,7/7/2022,494.950012,0.004657801,0.000287386,0.000837739,488.6266285185533,484.3876747217916,473.88068228225103
633,7/8/2022,501.540009,0.013226611,0.000287174,0.000857311,490.9138680751517,486.67657011512136,476.13000691044874
634,7/11/2022,498.899994,-0.00527772,0.00028678,0.000847634,497.444892790645,493.1343739129345,482.49796553053756
635,7/12/2022,490.570007,-0.016837668,0.00028682,0.000819783,494.8469685531334,490.5714057536104,479.9694039553104
636,7/13/2022,492.220001,0.003357778,0.000286379,0.000823774,486.57188950890645,482.3640899728954,471.9089196529235
637,7/14/2022,511.940002,0.039281662,0.000288248,0.000884147,488.2063549814474,483.9923206710252,473.5524301863306
638,7/15/2022,522.950012,0.021278446,0.000288447,0.000916113,507.7709225823202,503.39142787155583,492.4782405848847
639,7/18/2022,516.299988,-0.012797912,0.000288289,0.000894651,518.6998257501058,514.2063170263541,503.07405129860354
640,7/19/2022,520.22998,0.007583014,0.000287909,0.000905102,512.1202031356021,507.68998898530174,496.68655221369545
641,7/20/2022,524.200012,0.007602331,0.000287529,0.00091555,516.0392515287823,511.57955599207816,500.5350918519914
642,7/21/2022,529.460022,0.009984347,0.00028721,0.000929676,519.9582946737851,515.4724902099734,504.2858242986465
643,7/22/2022,529.719971,0.00049085,0.000286763,0.000928994,525.1750703763827,520.635460679596,509.44163310395754
644,7/25/2022,529.140015,-0.001095435,0.000286324,0.00092585,525.4531770439366,520.9145813237276,509.6798274065954
645,7/26/2022,511.929993,-0.033065192,0.000287669,0.000873151,524.8822856831092,520.3474871423319,509.09084022580134
646,7/27/2022,522.309998,0.020073394,0.000287793,0.000902872,507.78434874945395,503.3704327473123,492.4382752246231
647,7/28/2022,536.179993,0.026208635,0.000288337,0.000941985,518.0737768151187,513.5970877400366,502.4534077036985
648,7/29/2022,541.299988,0.009503719,0.000288005,0.000955197,531.8742556347446,527.267432830256,515.7795627274534
649,8/1/2022,546.809998,0.010127758,0.00028769,0.000969331,536.9337140386241,532.274741341169,520.7621465272811
650,8/2/2022,543.460022,-0.006145242,0.000287326,0.000958385,542.3883273383047,537.7174098533992,526.0833952534625
651,8/3/2022,547.01001,0.006510955,0.000286931,0.000966915,539.0864736056565,534.4509931480085,522.9174581501169
652,8/4/2022,543.280029,-0.006842208,0.000286585,0.000954937,542.5974993323481,537.9232173331657,526.2941918724719
653,8/5/2022,540.669983,-0.004815814,0.000286197,0.0009461,538.9364091573083,534.2870243100766,522.7895329856974
654,8/8/2022,541.900024,0.002272447,0.000285762,0.000948128,536.3388483915876,531.7066938161333,520.226657537782
655,8/9/2022,535.820007,-0.01128323,0.000285554,0.000929454,537.5544324806416,532.918568035406,521.4125548152678
656,8/10/2022,539.820007,0.007437467,0.000285183,0.000939375,531.5194063506874,526.9319064660043,515.5607069241668
657,8/11/2022,532.200012,-0.014216383,0.000285098,0.000916307,535.4891081470188,530.8604049029963,519.41352808903
658,8/12/2022,537.210022,0.009369739,0.000284773,0.000929154,527.9341339846779,523.3785825219434,512.1409165900266
659,8/15/2022,545.75,0.015771875,0.000284675,0.000951677,532.8871226958131,528.3171470979048,516.9792179378827
660,8/16/2022,553.02002,0.013233208,0.000284472,0.000970286,541.3895880311985,536.6986295627431,525.2214768091491
661,8/17/2022,556.320007,0.005949477,0.000284079,0.000977818,548.5959463421954,543.873681233292,532.1214535832515
662,8/18/2022,560.960022,0.00830596,0.000283731,0.000988888,551.8813978404896,547.1522033443824,535.3715032609725
663,8/19/2022,554.530029,-0.011528681,0.000283539,0.000970008,556.4909270561184,551.7078108579585,539.8076336008389
664,8/22/2022,545.469971,-0.016473205,0.000283569,0.000943738,550.1183489483956,545.3880509318378,533.6809744043761
665,8/23/2022,542.070007,-0.006252598,0.00028322,0.000932917,541.1113972443552,536.4554442170535,524.9081413414559
666,8/24/2022,543.219971,0.002119184,0.000282797,0.000934698,537.7378299362206,533.1200401549581,521.6601474473483
667,8/25/2022,550.77002,0.013802994,0.000282621,0.000953991,538.8753094369195,534.2637724150591,522.7442663819551
668,8/26/2022,531.820007,-0.035012236,0.000284132,0.000900149,546.3801954813846,541.675919422666,530.0567072875195
669,8/29/2022,531.059998,-0.001430094,0.000283715,0.000896666,527.5274947034248,523.0009124043008,511.78287956503
670,8/30/2022,524.140015,-0.013116153,0.000283584,0.000875751,526.7824491342097,522.2340901151462,510.9554911947644
671,8/31/2022,522.099976,-0.003899758,0.000283196,0.000868634,519.9020914517004,515.4397449147829,504.3475604572797
672,9/1/2022,529.169983,0.013450615,0.000283009,0.000887357,517.8926701854017,513.4409930380842,502.4846355184885
673,9/2/2022,519.109985,-0.019193931,0.000283187,0.000857519,524.9163995926381,520.4211243133481,509.20796699790543
674,9/6/2022,518.900024,-0.000404545,0.000282769,0.000855646,514.9111781050213,510.49645830620005,499.5374911195396
675,9/7/2022,529.640015,0.020486326,0.00028292,0.000884729,514.7247751850227,510.29669414644445,499.28577509240597
676,9/8/2022,529.119995,-0.000982319,0.000282507,0.000881967,525.387106014638,520.8710377591302,509.66963033202245
677,9/9/2022,536.580017,0.014000457,0.000282344,0.000901344,524.8737149822946,520.378100113725,509.2834872270127
678,9/12/2022,539.52002,0.005464195,0.000281958,0.000908074,532.2810412291036,527.7099503706305,516.3794096989214
679,9/13/2022,510.299988,-0.055681128,0.000286252,0.000824732,535.1947855972613,530.6175148603396,519.2499167911154
680,9/14/2022,508.0,-0.004517317,0.000285873,0.000816876,506.1494106198598,501.76800100314216,490.90907733137647
681,9/15/2022,503.5,-0.008897735,0.000285591,0.000802611,503.8473722871877,499.49392507369225,488.7148282995098
682,9/16/2022,504.140015,0.001270325,0.000285173,0.000803297,499.3874974744052,495.08615720402474,484.38380595737783
683,9/19/2022,506.570007,0.004808494,0.000284779,0.000809161,500.0350751093693,495.7280628815688,485.0886071131042
684,9/20/2022,499.519989,-0.014014916,0.000284683,0.000787488,502.4487575413505,498.116300963405,487.3596754469513
685,9/21/2022,493.070007,-0.012996449,0.000284545,0.000767366,495.42581267897714,491.15656838454504,480.5871211144566
686,9/22/2022,487.170013,-0.012038001,0.000284369,0.000748699,489.0298449418433,484.82619161623694,474.36436798422307
687,9/23/2022,466.399994,-0.043569543,0.00028681,0.000684189,483.16597298756426,478.9933495531003,468.69847477589485
688,9/26/2022,480.299988,0.029367262,0.000287587,0.00072588,462.5216833817776,458.5160429885197,448.5881791306472
689,9/27/2022,478.299988,-0.004172758,0.000287204,0.00071877,476.32282931969274,472.2105822098839,461.95908439113305
690,9/28/2022,488.290009,0.020671384,0.000287364,0.000747687,474.3268072112124,470.24496614168186,460.0849421540414
691,9/29/2022,478.980011,-0.019250644,0.000287526,0.000718746,484.2470795570755,480.06933527425656,469.7294332530842
692,9/30/2022,472.269989,-0.014108033,0.000287428,0.00069732,475.0192123881879,470.9104147555009,460.7106018794951
693,10/3/2022,477.730011,0.01149491,0.000287181,0.000712901,468.3410923364413,464.26626840782404,454.2121261590198
694,10/4/2022,486.130005,0.017430346,0.000287169,0.000736989,473.7765866166597,469.68395137608525,459.5538625979251
695,10/5/2022,480.320007,-0.012023525,0.00028699,0.000718629,482.10553990580485,477.93579591563713,467.5922326127386
696,10/6/2022,482.48999,0.004507611,0.000286598,0.000724073,476.35965168927265,472.2380877232536,462.0040997439072
697,10/7/2022,468.149994,-0.03017143,0.000287555,0.000679746,478.4994865692016,474.36835376839133,464.09900668888616
698,10/10/2022,466.309998,-0.0039381,0.000287173,0.00067313,464.26734537509054,460.25367648025815,450.3478912502584
699,10/11/2022,472.019989,0.01217069,0.000286951,0.000689579,462.4309684167828,458.4255361360897,448.51702026370594
700,10/12/2022,466.380005,-0.012020571,0.000286772,0.000671422,468.10381149586965,464.0583387182679,453.9952175813231
701,10/13/2022,467.98999,0.003446144,0.000286374,0.00067538,462.4999207095276,458.50462492385077,448.6162275603493
702,10/14/2022,454.649994,-0.028919028,0.000287212,0.000633223,464.0932112185872,460.10660152094493,450.2166319836977
703,10/17/2022,464.170013,0.020723013,0.000287376,0.0006618,450.8580877551236,446.9668039739843,437.25555041084124
704,10/18/2022,473.269989,0.019415134,0.000287467,0.000688438,460.30134196982146,456.32095178054095,446.44857050079634
705,10/19/2022,471.429993,-0.003895413,0.000287089,0.000681936,469.33844965685006,465.2685871841295,455.2030003248342
706,10/20/2022,464.619995,-0.014550757,0.000287011,0.00066036,467.5032714279759,463.45053687894506,453.4305648148538
707,10/21/2022,478.179993,0.02876736,0.00028772,0.000700115,460.7624733141547,456.786330515704,446.89979486626805
708,10/24/2022,496.970001,0.038542448,0.000289334,0.000753565,474.21052261273695,470.1097154854303,459.95130319679924
709,10/25/2022,499.059998,0.004196661,0.000288942,0.000758421,492.855066363346,488.584670779647,477.952490222072
710,10/26/2022,499.450012,0.000781192,0.000288535,0.000758453,494.9371064580606,490.66389835483756,480.00938524751444
711,10/27/2022,496.540009,-0.005843455,0.000288191,0.000749168,495.3611155673346,491.07675085461756,480.42295624806883
712,10/28/2022,510.869995,0.028451083,0.000288862,0.000788075,492.41668142248614,488.1649831633594,477.57202489946667
713,10/31/2022,501.5,-0.018511538,0.000288979,0.000761007,506.67924082033426,502.29471654054987,491.45081162450407
714,11/1/2022,499.959991,-0.00307553,0.000288595,0.000755634,497.3400350975606,493.0525355758049,482.33876918740145
715,11/2/2022,483.51001,-0.033456059,0.000289826,0.000707785,495.82444527246884,491.54411775595486,480.865951106326
716,11/3/2022,486.290009,0.005733154,0.000289456,0.000714804,479.48103564951344,475.33433527221814,464.9632173924622
717,11/4/2022,486.410004,0.000246726,0.000289053,0.000714151,482.25495499820664,478.06913695065793,467.70329284674784
